rgroups,num_atoms
[*]c1cnc2n1CCCCC2,11
[*]N1CCN(C=C2C(=O)Oc3ccccc3C2=O)CC1,20
[*]N1CC(=O)OC1=O,8
[*]c1ncc(Br)cc1I,9
[*]N1CCCC1C,7
[*]C(=O)CS(=O)(=O)c1ccc(Cl)cc1,14
[*]CC1=CC(=O)C(OC)=CC1=O,12
[*]N1CCc2cc3cc(Cl)ccc3nc21,15
[*]N1C(=O)C2CCCC21,9
[*]CN1CCCC1C,8
[*]N1CCC(C2CCCCC2)CC1,13
[*]N1C(=O)C2C3C=CC(C)(O3)C2C1=O,14
[*]N(C)S(=O)(=O)N1CCCC1C1OCCO1,16
[*]c1nnc2n3ncnc3c3c4c(sc3n12)CC(C)CC4,21
[*]N1CCCC(C)(C)C1,9
[*][N+]1(C([2H])([2H])[2H])CCN2c3ncccc3Cc3ccccc3C2C1,24
[*]SC=C1C(=O)OC(C)(C)OC1=O,13
[*]N(C)S(=O)(=O)N1CC2(CCOCC2)C2CCCC21,19
[*]c1nc2sc3c(S)nc(S)nc3c2c2c1COC(C)(C)C2,22
[*]CS(=O)C1CCCOC1,10
[*]CCC(=O)CC(F)(F)F,10
[*]N1CC2(C)CS(=O)(=O)CC2(C)C1,13
[*]N1CC=CC12CCCC2,10
[*]SCCl,4
[*]N1C(=O)c2oc3cc(C)c(C)cc3c(=O)c2C1c1cccc([N+](=O)[O-])c1,27
[*]N1C(=O)CSC1=NN=Cc1ccco1,15
[*]c1ccc(C)nn1,8
[*]N1C(S)=NC(=Nc2ccccc2C)C12CCOC(C)(C)C2,22
[*]N1CCCc2cc(Cl)cc(C)c21,13
[*]c1ccc(C2=CCOCC2)cn1,13
[*]OC=C,4
[*]c1cc2c(s1)CCCCC2,11
[*]c1nc(Cl)c(C#N)c2c1CN(C)CC2,15
[*]ON=C1C(=O)N(C)c2ccccc21,14
[*]N(C)S(=O)(=O)N1CC(C)(C)C2COCC21,16
[*]CC(C#N)CCC#N,9
[*]c1noc(C2=CCCCCC2)n1,13
[*]c1ncn(C)c(=O)c1Br,10
[*]CCCCCCCCCCCC,13
[*]c1c(C)cnn1C,8
[*]N1CC2(CCOC2)OCC1C,12
[*]OC=C1N=C(c2ccc3ccccc3c2)OC1=O,19
[*]N1CC(=O)N2CCCN2C(=O)C1,13
[*]c1csc2ncnn12,9
[*]N1C(=O)C2C=CC1C2,9
[*]CN1CCc2sccc2C1,11
[*]N1CCOC(C)(C)C1C=O,11
[*]N1C(=O)C(=CN2CCOCC2)SC1=S,15
[*]N1N=C(c2ccccc2Cl)OCC1=O,15
[*]N1C(=O)CSC1=Nc1ccccc1,14
[*]N1CC2OC(C)(C)OC2C1=O,12
[*]N1Cc2cncnc2C(C)C1,12
[*]ON=C(C)c1ccc(C)cc1C,13
[*]c1nnn2c1C1(CCCCC1)OC(=O)C2,16
[*]N1CC(C)OC(C#N)C1,10
[*]N1CCC(N2C(=O)OCc3cc(F)ccc32)CC1,19
[*]N1CCC2(C1)OCC(C)O2,11
[*]SC(CCCCS(C)=O)=NOS(=O)(=O)[O-],16
[*]N1CCCC12COC1c3ccccc3OC(C)(C)C1C2,21
[*]CN1C(=O)C2(Cn3nncc3CO2)c2ccccc21,20
[*]N1CC2OC(=O)C1CC2C,11
[*]SC(=NS(=O)(=O)c1ccccc1)SC,15
[*]c1nc(C)nc2c1CCOCC2,13
[*]N1CC(=O)N2CCc3ccc(F)cc3C2C1,17
[*]N1C2COCC1CC(C#N)C2,12
[*]CCC(C)CC(C)C,9
[*]c1oc2c(C)cc(C)cc2c1C,13
[*]N1CCCC2(C1)CN(C)CCO2,13
[*]N1CCC(N2C(=O)OCc3ccccc32)CC1,18
[*]N1CCCc2ccc(F)cc2C1,13
[*]N1C(=O)CC(C2CCCC=C2N2CCOCC2)C1=O,20
[*]CC1=CCC2CC1C2(C)C,11
[*]N1C(=O)CN(C)CC1=O,10
[*]c1cnc(Cl)cn1,8
[*]N1CCc2cccc([N+](=O)[O-])c21,13
[*]CC(C)CCC,7
[*]CCC(=O)CC,7
[*]c1ncn2c(Br)cccc12,11
[*]c1oc2cc(Br)ccc2c1C,12
[*]SC(CCCCCCCCCCS(C)=O)=NOS(=O)(=O)[O-],22
[*]N1CCc2nc(C)ncc2C1,12
[*]N1C(=O)c2oc3ccc(F)cc3c(=O)c2C1c1ccc([N+](=O)[O-])cc1,26
[*]N1CC2(CCC3(C)C(CCC4C5CCC(=O)C5(C)CCC43)C2)OC1=O,26
[*]C(=O)n1nnc2ccccc21,12
[*]N1C(=O)OCC2C=CC21,10
[*]N1C(=O)COC2C1c1cc(C#N)ccc1OC2(C)C,20
[*]c1nc(F)ncc1Br,9
[*]ON=C(C)C(C)=O,8
[*]N1C2CCC1CC(=O)C2,10
[*]C(=O)CS(=O)CCCCCC,12
[*]c1nc2sc3c(c2c(=O)n1N=CN1CCCCC1)CC(C)(C)OC3,25
[*]N1C2CCCC1CC1(CO1)C2,12
[*]OS(=O)(=O)c1ccc(F)cc1F,13
[*]C(Br)C(C)(C)CC,8
[*]c1ccc(C=C(Br)Br)s1,10
[*]N1CCc2cccc3c2C(CCC3)C1,15
[*]N1CC(=O)CC2(CCOCC2)C1,13
[*]N1CCc2nnc(C)n2CC1,12
[*]c1cc(=O)n2oc(C)cc2n1,12
[*]c1nnc2c3c4c(sc3nc(C)n12)CC(C)CC4,19
[*]OC1=CCCCC1,8
[*]CC(=O)n1nc(C)cc1C,11
[*]CN1C(=O)COc2ccc(F)cc21,14
[*]N1CCOCC1(C)C,9
[*]c1nn(C)c2nc3sc4c(c3c(=O)n12)CC(C)(C)OC4,21
[*]c1cc2c(s1)CCSC2,10
[*]c1cc2c(nn1)CCCC2,11
[*]N1CC2CCC1C2,8
[*]CCC(=S)N1CCOCC1,11
[*]c1nccc2c1ccc1ccccc12,15
[*]C(=O)C(C)(C)CC,8
[*]N(C)S(=O)(=O)N1CCOC2(CCOC2)C1,16
[*]CCC1=CC(Cl)CC1,9
[*]CN1CCN(S(=O)(=O)N2CCOCC2)CC1,17
[*]CN1C(=O)C(=O)c2cc(C)ccc21,14
[*]c1nc2sc3c(Cl)ncnc3c2c2c1CCCC2,19
[*]ON=C1COC(C)(C)C1,10
[*][N+]1(C)CCN2c3ncccc3Cc3ccccc3C2C1,21
[*]N1CC(=O)C2OCCCC2C1,12
[*]N1N=C(C(F)F)CC1=O,10
[*]N1CCc2sccc2C1,10
[*]N1CCC2(C=Cc3ccccc3O2)C1,15
[*]N1C2CC3CC1CC(C2)O3,11
[*]N1Cc2ccccc2C2(CCN(C)CC2)C1,17
[*]N1c2cc(C)ccc2-c2c(ssc2=S)C1(C)C,18
[*]c1noc(C2=NN(C)C(=O)CC2)n1,14
[*]c1ncnc2cccc(F)c12,12
[*]N1CCN(C(S)=Nc2ccccc2F)CC1,17
[*]N1C(=O)CSC1=NS(=O)(=O)c1ccc(Br)cc1,18
[*]N1C(=O)C2C3OC(C4C(c5ccc(Cl)cc5)=NOC34)C2C1=O,23
[*]CN1CCOC2CCCCC21,12
[*]c1ccc(C#Cc2cccc(F)c2)cn1,16
[*]N1CCOC2(COCC(=O)N(C)C2)C1,15
[*]c1cnc2cccnn12,10
[*]c1nc2nnnn2c2sc3c(c12)CC(C)(C)OC3,19
[*]c1ccc(C#Cc2cccc(C)c2)cn1,16
[*]CN1C(=O)C2(CC(C)CC(C)O2)c2ccccc21,19
[*]OS(=O)(=O)c1ccccc1C,12
[*]c1ncccc1S(C)(=O)=O,11
[*]N1C(=O)C([N+](=O)[O-])C2CC1C1OCC2O1,16
[*]N1CCc2ccc(C)cc2C1,12
[*]C(CC)C1=CC(=O)OC1,10
[*]N1CC2(CC(C#C)CO2)C1,11
[*]c1scc(C)c1Cl,8
[*]N1CCC(C2CCC2)CC1,11
[*]c1ccc(C#Cc2ccc(F)nc2)cn1,16
[*]N1CC2C(=O)N(C)C(=O)C2C1,12
[*]c1ccc(C=c2sc3n(c2=O)C(c2ccc(F)cc2)C2=C(N=3)c3ccccc3CC2)o1,32
[*]c1nc2c(s1)C(=O)CCC2,11
[*]CCC(Cl)CC(C)C,9
[*]c1ccn2ncc(Cl)c2n1,11
[*]c1nnc2n1-c1ccc(Cl)cc1COC2,16
[*]N1C(=O)CSC12C(=O)N(CN1CCCC(C)C1)c1ccccc12,24
[*]C(C)CCCCC(C)=O,10
[*]N1CCS(=O)(=O)CC1C,10
[*]N1Cc2cc3cc(C)ccc3nc2OCC1=O,18
[*]N1C(=O)C2(Cc3cc([N+](=O)[O-])ccc3N3CCOCC32)C(=O)N(C)C1=S,27
[*]c1ncc(C)n1C,8
[*]N1CCN2C(=O)CCC12C,11
[*]c1csc(=Nc2ccc(C)cc2C)n1N1CCOCC1,21
[*]c1ccnc2ccnn12,10
[*]CCS(=O)(=O)c1ccc(Cl)c(F)c1,14
[*]N1CCC2(CC1)C(=O)N(c1ccoc1)c1ccccc12,21
[*]c1nc2cc(F)ccc2s1,11
[*]N1CCC(Br)CC1,8
[*]CCN=Cc1ccccc1,11
[*]N1CCSc2ncccc21,11
[*]C(CC)S(=O)(=O)c1ccc(C)cc1,14
[*]N1CC(=O)SC1=Nc1ccccc1,14
[*]c1nn(C)c2cc(F)ccc12,12
[*]N1C(=O)c2ccc(I)c3c(I)ccc(c23)C1=O,18
[*]c1nc2c3c4c(sc3ncn2n1)CCC4,16
[*]CC(C)(C)CC#N,8
[*]CS(=O)c1cc2c(cc1Cl)OCCO2,15
[*]N1CCn2cnnc2C1,10
[*]N1CCCc2ccccc2CC1,13
[*]N1CCC2(CC1)CN(S(=O)(=O)c1ccccc1Cl)C(=O)O2,22
[*]CC([2H])([2H])C(=O)C([2H])([2H])[2H],11
[*]N1CCC2(CC1)CC(=O)c1ccc3c(c1O2)C(c1ccc2c(c1)OCO2)CC(=O)O3,31
[*]N1CC(=O)N2CC(=O)CC2C1=O,13
[*]c1nc2c(C)cccn2c1F,12
[*]N1CCCC2(C1)OCCc1cnc(C)nc12,17
[*]N1c2ccccc2CCC1C,12
[*]N1CC2(CCOCC2)OC1=O,12
[*]N1C(=O)OCC2CCCC21,11
[*]c1nnc(Cl)cc1C,9
[*]N1CC(=O)SC1=S,8
[*]N1C2COCC1C2,8
[*]c1sc2cc(C)ccc2c1Cl,12
[*]N1C(=O)C(c2ccc(C)cc2C)=C(N2CCOCC2)C1=O,22
[*]c1cc(C)c2ccc(C)c(C)c2n1,14
[*]N1CCCC2(C3=CCOCC3)COCCC12,17
[*]N1C2CCCC1(C#C)COC2,12
[*]CCC1OC(=O)c2ccccc21,13
[*]C(=O)CCCBr,7
[*]c1cn2nc(C)sc2n1,10
[*]ON=C(C)C1(C)CCCO1,11
[*]C[Se]c1ccccc1C,10
[*]CCCCCCS,8
[*]c1nc2cc(Cl)ccc2n1N1CCOCC1,17
[*]SC1=NN(CCC#N)C(=C2C=CC=N2)O1,16
[*]N1CCOCC12CCOC2,11
[*]c1c2c(=O)n(C)c(=O)n(C)c2c2n1C(C)(C)COC2c1cccc(F)c1F,28
[*]N(C)C1=NCC(C)O1,9
[*]OP1(=O)OCc2cc(C=O)ccc2O1,15
[*]N1CCOC2(CC(C=O)C2)C1,12
[*]N1CC=C(n2c(C)nc(=O)c3cc(Cl)ccc32)CC1,20
[*]CN1CCCCC1C1OCCO1,13
[*]N1Cc2cn(S(=O)(=O)CC)nc2C1,14
[*]N1[CH2:1][CH2:2][O:3][CH2:4][CH2:5]1,7
[*]N1CCC2(CC1)CCN(C)CC2,13
[*]N1c2ccccc2CCC1(C)C,13
[*]c1cc(C)c(Br)c(C)n1,10
[*]N1CCCOC2CC21,9
[*]SSC,4
[*]N1CCC2(CCO2)CC1C,11
[*]N1C(C)CC2(CC1C#C)OCCO2,14
[*]CC1=NOC(C)(C)O1,9
[*]N1CCC2(CC1)COC1c3cc(Cl)ccc3OC(C)(C)C1C2,23
[*]OP(=O)(S)S,6
[*]OC12c3ccccc3C(c3ccccc31)C1C(=O)OC(=O)C12,23
[*]N1CCN(S(=O)(=O)N2CCOC(C)(C)C2)CC1C,19
[*]N1C(=O)CC1C,7
[*]N1C(=O)c2oc3ccccc3c(=O)c2C12C(=O)N(CC)c1ccccc12,27
[*]C(=O)CC(C)C,7
[*]N1CCOCCOCCOCCOCCOCC1,19
[*]N1CCN2CCC1C2,9
[*]c1ccc(C=Nc2ccc(F)c(C)c2)o1,16
[*]c1cc(=O)c2cc(C)c(C)cc2o1,14
[*]N1CCCc2cc(Cl)ccc21,12
[*]N1CCC(N(C)OC)CC1,11
[*]N1CCC2(CC1)CC(=O)C(C)O2,13
[*]N1C(=O)C(Cl)=C(c2ccc(Cl)cc2Cl)C1=O,17
[*]N1C(=O)CSC1=S,8
[*]C(C)(F)C1=CCCO1,9
[*]N1COC(=O)C1=O,8
[*]c1ncnc2c1C1CCC(C)CC1S2,15
[*]N1CC2OC1O2,7
[*]c1cc(C)nc2nncn12,11
[*]N1C2CCC1CC1(C2)CN(C)C(=O)C(C)O1,17
[*]c1sc(S(=O)(=O)CCC)nc1S(=O)(=O)c1ccc(C)cc1,22
[*]N1CCC2(CC1)OC(CCCF)c1ccccc12,19
[*]C(C)CC(C)=O,7
[*]N1C(C)COCC1C,9
[*]N1Cc2ccccc2C(C)(C)CC1(C)C,16
[*]c1cc2c(s1)CCC(C)C2,11
[*]c1oc(C)cc1C,8
[*]OP(=O)([O-])OP(=O)([O-])C(F)(F)P(=O)([O-])[O-],16
[*]N1CC=CC12CCCCC2,11
[*]c1nn(C)c2ccccc12,11
[*]CCCC(C)(C)C#N,9
[*]CS(=O)(=O)C(C)(C)C,9
[*]c1cc(=O)n2c(n1)COCC2CC(C)(C)C,17
[*]c1cc(C)c2cc(N=C=S)ccc2n1,15
[*]c1sc(Cl)nc1C,8
[*]N1C(=O)CSC1=NCCC,11
[*]c1ncc(C#Cc2cc(F)ccc2F)cn1,17
[*]N1CCC2OCCOC2C1,11
[*]c1cn(C2CCCc3ccc(F)cc32)nn1,17
[*]c1ocnc1C,7
[*]N1CCC2(CC1)COC(C)C2,12
[*]OC1=NN(c2ccccc2)CCC1,14
[*]c1cc(=O)c2cccc(C)c2o1,13
[*]N1CCC(F)C1,7
[*]c1nnn2ccccc12,10
[*]N1CCOC2(CCCN(C)C2)C1,13
[*]SC(CCCCCCCCCCCS(C)=O)=NOS(=O)(=O)[O-],23
[*]N1CC2(CC(C)(C)Oc3ccccc32)OC1=O,18
[*]c1nc2ccsc2s1,9
[*]ON=C(C)c1ccc2c(c1)N(C)C(=O)C(C)O2,18
[*]N1CCN(C)c2ccccc21,12
[*]OC=C(C)C1CC2(C)C(=CC1=O)CCCC2C,18
[*]c1c(C=O)c(C)nn1C,10
[*]CCC1CN(S(=O)(=O)N(C)C)Cc2ccnn21,18
[*]c1cc(F)cc(F)n1,9
[*]N1c2ccccc2COc2cc(F)ccc21,17
[*]N1C(=O)c2ccccc2C1c1cn(C)c2ccccc12,21
[*]CS(=O)c1cccs1,9
[*]C(C)(C)CC(C)(C)C,9
[*]CN=C1OC(=O)N2C(=O)C(CC)=C3CCC4C(=O)N(C)C(=O)C4C3C12C,27
[*]OC1=NCCO1,7
[*]c1ncc(Br)cc1B1OC(=O)CN(C)CC(=O)O1,19
[*]c1c2c(=O)n(C)c(=O)n(C)c2c2n1C(C)(C)COC2c1ccc(F)cc1,27
[*]CN=Cc1ccc([N+](=O)[O-])cc1,13
[*]N1CCCOC(C#N)C1,10
[*]N1CN(n2cnnc2)c2nc3ccccc3n2C1,19
[*]N1C(=S)C2(CCOCC2)c2ccccc21,16
[*]N1CCCCCCOc2ccccc2Oc2ncccc2C1,23
[*]N1COCN(C([2H])([2H])[2H])C1=N[N+](=O)[O-],15
[*]CCS(=O)C1CCOC1C,11
[*]N1CC(C)OC2(CCOC2)C1,12
[*]N1C(=O)C(C)(C)C(C)(C)C1=O,12
[*]N1N=C(N2CCCC2)CC1=O,12
[*]c1nc(C)c2c(n1)N(CCC)C(=O)CC2,16
[*]N1CC2(CC(C#N)CO2)C1,11
[*]N1C(=O)c2oc3cc(C)c(C)cc3c(=O)c2C1c1ccc(Cl)cc1,25
[*]N1CCC2COC(=O)C2C1,11
[*]c1cc(C2=COCCC2)on1,12
[*]c1noc(C2=C(C)N(C)c3nnnn3C2C)n1,18
[*]C(=O)C(C)S(=O)C(F)F,10
[*]N1CCCn2ccnc2C1C(C)C,14
[*]CC(CC)(CBr)CCCC,11
[*]CCS(=O)(=O)CCC,9
[*]OC1=C(CC)C=C2C(c3ccccc3)=CC(=O)OC2C1,21
[*]c1nc2ccc(N=Cc3ccc(Cl)cc3)cc2s1,19
[*]SC1=CC(=O)CC1,8
[*]OP1(=S)C2=C(N3CCOCC3)CC(C)(C)CC2=NN1c1ccccc1,26
[*]CC1=CCCCC1,8
[*]N1CC(C)(C)c2c(Cl)cccc21,13
[*]OC1=C(c2ccc(Br)cc2)C(=O)OC1,15
[*]c1cc2cc(Br)cc(C)c2o1,12
[*]N1C2CCC1CC1(CO1)C2,11
[*]SC1c2ccccc2Oc2c(C)cccc21,17
[*]c1ccc2nncn2n1,10
[*]N1c2nc(Cl)ccc2N2CCC1C2,14
[*]N1c2ccccc2C2OC2[13c]2[13cH][13cH][13cH][13cH][13c]21,17
[*]OC=C1C(=O)OC2c3ccccc3CC12,16
[*]c1cccc2nc(C)c(C)n12,12
[*]N1CCOC2CN(S(=O)(=O)N(C)C)CC2C1,17
[*]N1CCC2OC3c4ccc(C)cc4OC(C)(C)C3CC2C1,22
[*]N1CCCc2cc(F)c(F)cc21,13
[*]c1cc(Cl)c(Cl)n1C,9
[*]N1CCN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)C(=O)C1,21
[*]CCS(=O)(=O)C1COC1,10
[*]N1CC2(CCCC2)CC1=O,11
[*]c1c(C)ccn1C,8
[*]N1CC=C(c2ccccc2)CC1,13
[*]N1CCOC2(CCC(=O)C2)C1,12
[*]CCCS(C)(=O)=O,8
[*]N1CCC2(CC1C=O)CC1(C2)OCCO1,16
[*]c1cc(C)c([N+](=O)[O-])cn1,11
[*]C(C)(C)S(=O)(=O)C1CC1,10
[*]c1ncnc2cc(C#N)cnc12,13
[*]N1CCc2ccccc2C1C1CCC(=O)O1,17
[*]N(C)C1CCc2ccccc21,12
[*]N(C)C1=C(c2ccc(Br)cc2)C(=O)OC1,16
[*]N1CCC2(CC1)C(=O)OCC2C,13
[*]OC1=C(C)C2CC3C(=C)C(=O)OC3CC2(C)CC1=O,20
[*]C(C)CC(C)Cl,7
[*]c1nc2cc(C#N)ccc2s1,12
[*]c1nccc2ncncc12,11
[*]C(CC)CS(=O)(=O)C(C)(C)C,12
[*]N1Cc2cc3c(C)cc(C)cc3nc2OCC1=O,19
[*]c1nn2c(=O)cc(C)nc2s1,12
[*]N1CCC2(CCOC2)CC1=O,12
[*]SC(=O)CC,6
[*]N1Cc2ccccc2OC(C)(C)C1,14
[*]OC=C1COC2(CCCC2)C1=O,13
[*]N1CCC(=O)C12CC(C)OC(C)C2,14
[*]c1c2c(=O)n(C)c(=O)n(C)c2c2n1CC(C)OC2c1nc(C)cs1,25
[*]N1Cc2c(ccc(C)c2C)C(c2ccccc2)C1,19
[*]CC(C)(F)C(C)C,8
[*]ON=CC1CCCCC1,10
[*]c1sc2cc([N+](=O)[O-])ccc2c1Cl,14
[*]c1ccc(C=Nc2ccccc2Br)o1,15
[*]CS(=O)c1ccc(C)cc1C,12
[*]N1CCc2cc(C)ccc2C1c1cccnc1,18
[*]N1CCc2ccccc2C1CC,13
[*]N1CCC2(CC1)CC(=O)c1cc(Cl)cc(Cl)c1O2,19
[*]N1CCCCc2cccnc21,12
[*]N1CCC2(CCCCOCC3CCCN3C(=O)c3ccccc3OC2)CC1,28
[*]N1CCC2(CC1C=O)OCCO2,13
[*]CC(=O)C1=COCC1,9
[*]N1CC(C)C(C)C1,8
[*]ON1CC(=O)OC(=O)C1,10
[*]N1CCN(S(=O)(=O)N2CCOCC2)CCC1C,18
[*]C(F)(F)C(=O)C1=COCC1,11
[*]c1nnnc2cc(C(C)(C)C)[se]c12,14
[*]CS(=O)(=O)c1ccc(Br)cn1,12
[*]N1CCN2C(=O)OCC2C1,11
[*]N1CCn2ncnc2C1,10
[*]c1csc(=NCC=C)n1N=Cc1ccc(C)o1,18
[*]c1ncnc2cc(F)ccc12,12
[*]c1nc2ccccc2c(C)c1Cl,13
[*]N1c2ccccc2C2COC3=C(C(=O)c4ccccc4C3=O)C21,24
[*]N1C(C=C)COC12CCCCC2,13
[*]c1nc2c(Cl)c(C)c(Cl)cc2o1,13
[*]N1CCC=C(c2ccco2)C1,12
[*]N1CCC2(CC1)OC(=O)c1cnc(Cl)cc12,17
[*]N1COc2c(cc(Cl)c3cccnc23)C1,16
[*]c1nc2cc(C)c(C)cc2s1,12
[*]N1CC2(CC(C)CO2)C1,10
[*]ON=C1CCCC1C,9
[*]c1ccc(C#CC)cn1,10
[*]N1CCCCC1C=C,9
[*]c1cn(C2COC3=C(Cl)C(=O)C(=O)c4cccc2c43)nn1,22
[*]N1CC(C=O)OCC12CCCCC2,14
[*]CC(F)(F)CC,7
[*]c1nc2ccc3sc(C)nc3c2s1,14
[*]N1CCCc2c(Cl)cc(Cl)cc21,13
[*]c1nc2c(cc1C#N)CC(C)CC2,14
[*]c1cc(C#N)nn1C,9
[*]c1cc(=S)ss1,7
[*]N1CCOc2ccc(F)cc2C1,13
[*]N1CCN(S(=O)(=O)N2CCOC(C)(C)C2)C(C)(C)C1,20
[*]N1CCC(=O)C12CCOCC2,12
[*]CCC1OC(=O)C2CCCCN2C(=O)C(=O)C(C)(C)COC(=O)CCCCCCCCC(=O)c2cccc1c2,40
[*]CCCC(Cl)C(C)C,9
[*]N1CCOCc2cc(Br)ccc21,13
[*]N1CCC2CCC(C1)S2(=O)=O,12
[*]N1CCCc2c(C)ccc(F)c21,13
[*]C(C)(C)CCCCCCCC,12
[*]c1nc2ccccc2nc1S,12
[*]c1cncc(F)n1,8
[*]c1ccc([Zn+])o1,7
[*]N1CCC2(CC1)CCN(C1=C(C)C(=O)OC1)C2=O,19
[*]CCCCC(C)CCl,9
[*]N1C(=O)C2CCC(=O)N2C1=O,12
[*]N1CCc2ncncc2C1,11
[*]N1C(=O)CSC1=Nc1ccccn1,14
[*]N1C(=O)SC2CS(=O)(=O)CC21,12
[*]N1CC(C)(C)N(C)CC1=O,11
[*]CCC1=CC(=O)OC1,9
[*]c1c(Cl)ncn1C,8
[*]C(=O)C(=C)CC,7
[*]N1C=CN2CCOCC2C1,11
[*]N1Cc2ccccc2CC1=O,12
[*]N1C(=O)CS(=O)(=O)CC1=O,11
[*]c1cnc(F)cn1,8
[*]N1CCOC(C)C1C,9
[*]OC(F)(F)F,6
[*]N1CC(=O)Oc2ccccc21,12
[*]c1nnc2n3nc(C)nc3c3c4c(sc3n12)CCCC4C,22
[*]N1C(=O)CC(S(=O)(=O)c2ccc(C)cc2)C1=O,18
[*]CN1C(=O)C2(Cn3nncc3CO2)c2cc(Br)ccc21,21
[*]N1C(=O)CC(N(CCC)N=O)C1=O,14
[*]SC(=S)N1CCOCC1,10
[*]N1CCC2COCC(=O)N(C)C2C1,14
[*]N1CC2Oc3cc(F)ccc3C(=O)N(C)C2C1,18
[*]N1C(=O)C(C)SC(=O)C1C,11
[*]N1c2ccccc2SC(C)C1C,13
[*]N1CCc2c(Cl)nc(Cl)nc21,12
[*]CCC1=NC2C=CC(C(C)(C)C)=CC2=N1,16
[*]N1CCCC2(CCc3cnc(C)nc32)C1,16
[*]N1CC2CC3C=CC2(C1)O3,11
[*]N1CCCN(C=O)CC1,10
[*]N1CC(=O)C2OC(C)(C)OC2C1,13
[*]N1CCC2(CC1)OCCc1cc(Cl)sc12,16
[*]N(C)S(=O)(=O)N1CCC(C)C1,12
[*]c1nc2sc3c(c2c2nnc(C)c(=O)n12)CC(C)(C)OC3,22
[*]N1CC=C(c2oncc2C)CC1,13
[*]N1C(C)C(=O)SC12CCCCC2,13
[*]N1C(c2ccccc2)=CC(c2ccccc2)n2nnnc21,22
[*]CCC(=C)C=C,7
[*]N1CCCc2c(C)c(F)cc(Cl)c21,14
[*]N1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)C(=O)C1,21
[*]S[13CH3],3
[*]N1C(=O)c2cccc(C#C)c2C1=O,14
[*]N1CCC(C)CC1C,9
[*]N1CCC2(CC1)OC(=O)Cc1cscc12,16
[*]c1nc2cc(Cl)ccc2c(=O)n1C,14
[*]N1[CH][CH]C(=O)[N]C1=O,9
[*]N1CCc2ccc(Cl)cc2C(C)C1,14
[*]C(=O)C1=CC2OCCOC2C=C1,13
[*]N1CC(C)(C)CC1C,9
[*]c1ncc(I)nc1Cl,9
[*]CCC(Br)C(C)C,8
[*]CS(=O)CC#N,7
[*]c1nc2ccc(Br)cc2c(=O)o1,13
[*]N1CCC2(CC1)C(C)=Nc1ccccc12,16
[*]c1nnc(C2CCCc3ccccc32)s1,16
[*]c1ccc(C)c(C#N)n1,10
[*]c1occc1C,7
[*]c1csc(=S)s1,7
[*]c1nc(Br)cn2cc(C#N)nc12,13
[*]c1oc(C=O)cc1Br,9
[*]N1CC2CCCC(C1)N(C)C2=O,13
[*]c1cncc(B2OC(C)(C)C(C)(C)O2)n1,16
[*]SP1(=S)N=C(N2CCOCC2)C(C#N)=C2CCCCN21,21
[*]N(C)S(=O)(=O)N1CCC12CCOCC2,15
[*]N1C(=O)C([2H])([2H])C([2H])([2H])C1=O,12
[*]c1nc2c(Br)cccn2n1,11
[*]c1nc2c(C)cc(Br)cc2s1,12
[*]N1CCCCC2(C)C1CCC(=O)N2C,15
[*]c1ncc2c(n1)-c1cc3c(F)cccc3n1CO2,19
[*]c1sc(S(=O)(=O)c2ccccc2)nc1S(=O)(=O)c1ccc(C)cc1,25
[*]CN1CCOC2CCCC21,11
[*]c1ncnc2c(C)nn(C)c12,12
[*]CC#Cc1cncnc1,10
[*]c1ccc2ccccc2[n+]1CC,13
[*]c1nnc2n1Cc1ccccc1OC2,15
[*]N1c2ccc(Cl)cc2-c2ccccc2S1(=O)=O,18
[*]c1nc2ncccn2n1,10
[*]CS(=O)c1ccccc1S(C)(=O)=O,14
[*]CC1=CC=C(c2c([2H])c([2H])c(F)c([2H])c2[2H])S1(=O)=O,20
[*]c1cccn1N1CCOCC1,12
[*]N1C(=O)C(=O)SC1=NCC=C,12
[*]COC1=C(Cl)C(=O)OC1,10
[*]OC(=S)OC,6
[*]C(CC)C1=NC(C)(C)CO1,11
[*]c1ncnc2nc(C)cc(C)c12,13
[*]c1c2c(=O)n(C)c(=O)n(C)c2c2n1C(C)(C)COC2c1cccc([N+](=O)[O-])c1,29
[*]c1ncc2ccccn12,10
[*]C(C)(C)S(=O)(=O)c1ccccc1,13
[*]CCS(=O)(=O)c1ccc(C)cc1,13
[*]c1cnc(C=NN2CC(=O)[N-]C2=O)o1,15
[*]OC1=C2C(=O)OC(=O)C2C2CCCCC2=C1,17
[*]c1nc2ccccc2n1S(=O)(=O)c1ccc(Cl)cc1,20
[*]N1CCC(C2CC(=O)OC(=O)C2)C(C)C1,16
[*]N1CCOC(C2(C)N=N2)C1,11
[*]CC1=NCCc2cc(F)ccc21,13
[*]C(C)C=C,5
[*]N1CCCC(C)(C)CC1,10
[*]c1nn(C)c(C)c1Br,9
[*]N1Cc2cc3c(C)ccc(C)c3nc2SC1=Nc1cccc(C)c1C,26
[*]N1c2ccccc2C(C)(C)C1C,13
[*]c1nc(C2=CCOCC2)c2sccc2n1,16
[*]c1scnc1Cl,7
[*]c1c2c(=O)n(C)c(=O)n(C)c2c2n1CC(C)OC2c1ccc(Cl)o1,25
[*]N1CCCn2cncc2C1,11
